Timestamp,Mag_X,Mag_Y,Mag_Z,Ori_X,Ori_Y,Ori_Z,Position
1754854722.269,-0.222533,5.535795,8.385647,-73.22264,-34.108015,1.316608,2
1754854722.278,-0.175872,5.554938,8.340183,-73.22264,-34.108015,1.316608,2
1754854722.288,-0.137587,5.586044,8.29113,-73.250487,-34.129301,1.27215,2
1754854722.297,-0.144766,5.612366,8.232507,-73.254544,-34.148023,1.238277,2
1754854722.307,-0.202194,5.608776,8.215756,-73.248923,-34.165228,1.215619,2
1754854722.316,-0.238086,5.57408,8.215756,-73.239326,-34.175879,1.211706,2
1754854722.326,-0.260818,5.582455,8.23131,-73.235064,-34.175695,1.22227,2
1754854722.335,-0.2333,5.598009,8.26122,-73.238063,-34.168465,1.24049,2
1754854722.345,-0.184247,5.63749,8.283952,-73.250261,-34.158032,1.25856,2
1754854722.354,-0.120838,5.657829,8.322237,-73.265875,-34.150259,1.274152,2
1754854722.364,-0.066999,5.665008,8.348558,-73.281769,-34.14734,1.282437,2
1754854722.373,-0.061017,5.661418,8.35454,-73.291871,-34.152127,1.282653,2
1754854722.382,-0.09332,5.648258,8.319844,-73.291871,-34.152127,1.282653,2
1754854722.392,-0.179462,5.626722,8.250452,-73.286072,-34.185981,1.285907,2
1754854722.401,-0.218943,5.632705,8.173882,-73.271824,-34.210365,1.293824,2
1754854722.411,-0.212961,5.641079,8.097312,-73.256026,-34.235896,1.301139,2
1754854722.42,-0.179462,5.648258,8.054241,-73.240262,-34.257405,1.309364,2
1754854722.43,-0.141177,5.62433,8.078169,-73.228077,-34.269801,1.318429,2
1754854722.439,-0.131605,5.601598,8.166703,-73.219075,-34.267909,1.325018,2
1754854722.449,-0.168694,5.570491,8.268398,-73.216896,-34.255079,1.33187,2
1754854722.458,-0.181855,5.526224,8.33779,-73.218303,-34.236931,1.34395,2
1754854722.468,-0.21655,5.523831,8.384451,-73.225775,-34.219343,1.355574,2
1754854722.477,-0.2333,5.532206,8.377272,-73.235037,-34.208794,1.365212,2
1754854722.487,-0.238086,5.54417,8.334201,-73.246921,-34.208002,1.371699,2
1754854722.496,-0.224925,5.569295,8.288737,-73.25983,-34.216594,1.375821,2
1754854722.505,-0.212961,5.57408,8.222935,-73.25983,-34.216594,1.375821,2
1754854722.515,-0.189033,5.584848,8.117651,-73.286728,-34.259365,1.382119,2
1754854722.524,-0.171087,5.621937,8.035098,-73.296987,-34.289144,1.378499,2
1754854722.534,-0.160319,5.663811,7.978867,-73.301399,-34.319631,1.367087,2
1754854722.543,-0.167498,5.665008,7.972885,-73.301952,-34.347512,1.350015,2
1754854722.553,-0.145962,5.668597,7.999206,-73.300689,-34.366046,1.330675,2
1754854722.562,-0.130409,5.651847,8.062616,-73.300245,-34.375659,1.307388,2
1754854722.572,-0.136391,5.655437,8.117651,-73.303714,-34.375461,1.284886,2
1754854722.581,-0.119641,5.647061,8.147561,-73.306392,-34.370728,1.269443,2
1754854722.591,-0.090927,5.641079,8.203793,-73.308625,-34.36179,1.257998,2
1754854722.6,-0.082552,5.62074,8.249256,-73.310948,-34.349598,1.246804,2
1754854722.609,-0.095713,5.636294,8.289934,-73.310948,-34.349598,1.246804,2
1754854722.619,-0.142373,5.613562,8.311469,-73.309308,-34.324641,1.245351,2
1754854722.628,-0.184247,5.626722,8.343773,-73.304076,-34.315912,1.251686,2
1754854722.638,-0.232104,5.630311,8.349754,-73.295409,-34.311616,1.256214,2
1754854722.647,-0.282353,5.611169,8.321041,-73.283251,-34.312685,1.265146,2
1754854722.657,-0.2668,5.594419,8.287541,-73.267829,-34.317449,1.281677,2
1754854722.666,-0.264407,5.592027,8.26122,-73.255077,-34.323791,1.296164,2
1754854722.676,-0.25005,5.588437,8.243274,-73.243718,-34.331317,1.310771,2
1754854722.685,-0.2668,5.593223,8.210971,-73.236089,-34.337673,1.325614,2
1754854722.695,-0.272782,5.600401,8.206185,-73.228862,-34.342673,1.339445,2
1754854722.704,-0.276371,5.602794,8.22772,-73.223357,-34.345039,1.347698,2
1754854722.714,-0.282353,5.599205,8.237292,-73.221615,-34.346774,1.35369,2
1754854722.723,-0.256032,5.584848,8.255239,-73.221725,-34.348349,1.360352,2
1754854722.732,-0.226122,5.586044,8.303095,-73.221725,-34.348349,1.360352,2
1754854722.742,-0.232104,5.57767,8.293523,-73.230843,-34.351607,1.364694,2
1754854722.751,-0.248854,5.57767,8.250452,-73.237038,-34.357508,1.373856,2
1754854722.76099,-0.244068,5.589633,8.233703,-73.2413,-34.369222,1.385138,2
1754854722.77,-0.263211,5.598009,8.203793,-73.247782,-34.384764,1.388179,2
1754854722.78,-0.259621,5.630311,8.136793,-73.253198,-34.403666,1.391835,2
1754854722.789,-0.22014,5.636294,8.054241,-73.256668,-34.427985,1.398159,2
1754854722.79899,-0.214158,5.647061,8.055437,-73.259291,-34.451341,1.396321,2
1754854722.808,-0.21655,5.665008,8.076973,-73.258328,-34.469011,1.386487,2
1754854722.81801,-0.217747,5.657829,8.102098,-73.255172,-34.48124,1.37735,2
1754854722.827,-0.223729,5.611169,8.143971,-73.253676,-34.485465,1.370347,2
1754854722.836,-0.241675,5.609972,8.206185,-73.253676,-34.485465,1.370347,2
1754854722.846,-0.252443,5.625526,8.27797,-73.268443,-34.468054,1.359284,2
1754854722.855,-0.206979,5.621937,8.32463,-73.286448,-34.459298,1.361756,2
1754854722.865,-0.172283,5.625526,8.321041,-73.310777,-34.453977,1.362425,2
1754854722.874,-0.183051,5.653043,8.29113,-73.334109,-34.45702,1.359502,2
1754854722.884,-0.198604,5.662615,8.239685,-73.351423,-34.471896,1.35552,2
1754854722.893,-0.210568,5.626722,8.165507,-73.364455,-34.497192,1.349455,2
1754854722.903,-0.202194,5.625526,8.086544,-73.375329,-34.526012,1.339265,2
1754854722.912,-0.205783,5.632705,8.030313,-73.386974,-34.556502,1.321491,2
1754854722.922,-0.192622,5.662615,7.987242,-73.4003,-34.585957,1.303885,2
1754854722.931,-0.154337,5.687739,7.954939,-73.414801,-34.613032,1.289692,2
1754854722.941,-0.131605,5.727221,7.899904,-73.429151,-34.634315,1.280771,2
1754854722.95,-0.136391,5.721239,7.861619,-73.437422,-34.650427,1.27699,2
1754854722.959,-0.137587,5.734399,7.884351,-73.437422,-34.650427,1.27699,2
1754854722.969,-0.154337,5.727221,7.9681,-73.434663,-34.654314,1.267625,2
1754854722.978,-0.190229,5.681757,8.090134,-73.427232,-34.639041,1.253577,2
1754854722.988,-0.217747,5.663811,8.240881,-73.421822,-34.611256,1.235557,2
1754854722.997,-0.200997,5.632705,8.433503,-73.421754,-34.578348,1.216577,2
1754854723.007,-0.163908,5.602794,8.579466,-73.435735,-34.543531,1.194551,2
1754854723.016,-0.117248,5.588437,8.636893,-73.462796,-34.513909,1.175413,2
1754854723.026,-0.086142,5.606383,8.58784,-73.49916,-34.497551,1.166591,2
1754854723.035,-0.100499,5.625526,8.478967,-73.534479,-34.500573,1.166291,2
1754854723.045,-0.132802,5.63749,8.323434,-73.56124,-34.520865,1.167887,2
1754854723.054,-0.185444,5.668597,8.190632,-73.577905,-34.552592,1.164521,2
1754854723.064,-0.195015,5.665008,8.061419,-73.582905,-34.592446,1.156521,2
1754854723.073,-0.210568,5.63749,7.987242,-73.584401,-34.63189,1.142133,2
